ID_PERSONA,ID_EMPRESA,MONTO,FECHA
75,6,2544,2021-01-22
33,6,2895,2021-01-22
80,6,3027,2021-01-22
55,2,1989,2021-01-22
48,7,1272,2021-01-22
64,9,1017,2021-01-22
23,2,2316,2021-01-22
89,6,737,2021-01-22
97,9,3325,2021-01-22
43,9,3402,2021-01-22
35,6,876,2021-01-22
64,4,2555,2021-01-22
73,6,1571,2021-01-22
2,5,1310,2021-01-22
27,8,3200,2021-01-22
93,1,2990,2021-01-22
72,8,3788,2021-01-22
12,6,3537,2021-01-22
26,1,4144,2021-01-22
77,9,2128,2021-01-22
23,2,1834,2021-01-22
25,8,2969,2021-01-22
35,4,4041,2021-01-22
15,6,1541,2021-01-22
69,3,2707,2021-01-22
46,4,1785,2021-01-22
95,5,1260,2021-01-22
48,9,876,2021-01-22
13,2,2294,2021-01-22
81,5,2731,2021-01-22
66,10,471,2021-01-22
76,2,3607,2021-01-22
61,8,859,2021-01-22
20,1,3828,2021-01-22
16,7,795,2021-01-22
71,5,2262,2021-01-22
88,4,4216,2021-01-22
97,8,2732,2021-01-22
46,10,1355,2021-01-22
24,2,2421,2021-01-22
46,10,1167,2021-01-22
90,6,277,2021-01-22
3,7,3799,2021-01-22
7,8,2801,2021-01-22
88,7,382,2021-01-22
94,7,2573,2021-01-22
10,5,2260,2021-01-22
95,5,576,2021-01-22
100,1,4002,2021-01-22
42,6,4055,2021-01-22
85,9,503,2021-01-22
55,4,202,2021-01-22
28,5,3256,2021-01-22
78,6,2049,2021-01-22
55,8,1559,2021-01-22
27,10,4227,2021-01-22
4,3,593,2021-01-22
27,10,3533,2021-01-22
57,1,3534,2021-01-22
78,4,3047,2021-01-22
70,6,1538,2021-01-22
81,7,709,2021-01-22
20,8,555,2021-01-22
12,2,1445,2021-01-22
13,3,2604,2021-01-22
78,1,3091,2021-01-22
92,10,4217,2021-01-22
34,3,2551,2021-01-22
65,5,3450,2021-01-22
36,2,1213,2021-01-22
7,2,2406,2021-01-22
4,3,2304,2021-01-22
98,5,3109,2021-01-22
23,8,546,2021-01-22
30,9,3267,2021-01-22
79,5,1321,2021-01-22
19,4,250,2021-01-22
2,10,3841,2021-01-22
58,8,4020,2021-01-22
70,3,3209,2021-01-22
25,6,395,2021-01-22
69,9,2905,2021-01-22
81,5,3615,2021-01-22
78,7,3613,2021-01-22
2,8,1454,2021-01-22
47,4,2978,2021-01-22
24,1,3504,2021-01-22
77,10,1227,2021-01-22
31,7,3869,2021-01-22
80,1,1940,2021-01-22
94,5,1652,2021-01-22
91,9,1008,2021-01-22
22,3,1573,2021-01-22
5,2,2421,2021-01-22
18,9,2704,2021-01-22
49,2,2638,2021-01-22
62,1,1835,2021-01-22
34,5,4479,2021-01-22
56,3,4039,2021-01-22
26,2,3950,2021-01-22
10,5,4387,2021-01-22
13,9,1433,2021-01-22
86,4,2902,2021-01-22
25,3,552,2021-01-22
74,4,2010,2021-01-22
10,1,2132,2021-01-22
80,6,3875,2021-01-22
86,10,577,2021-01-22
95,1,700,2021-01-22
54,5,3552,2021-01-22
83,1,416,2021-01-22
9,1,4083,2021-01-22
70,6,4254,2021-01-22
51,6,638,2021-01-22
60,8,4244,2021-01-22
29,6,1526,2021-01-22
66,3,643,2021-01-22
44,3,3404,2021-01-22
86,4,1296,2021-01-22
9,2,322,2021-01-22
86,9,3394,2021-01-22
66,3,3544,2021-01-22
42,2,1582,2021-01-22
84,8,1796,2021-01-22
44,3,1011,2021-01-22
49,4,3175,2021-01-22
10,8,2149,2021-01-22
20,4,2352,2021-01-22
72,4,3616,2021-01-22
11,7,3826,2021-01-22
54,1,1233,2021-01-22
58,8,3097,2021-01-22
59,9,2508,2021-01-22
49,1,4086,2021-01-22
73,4,2467,2021-01-22
40,4,2466,2021-01-22
89,4,291,2021-01-22
76,2,3535,2021-01-22
2,9,2716,2021-01-22
95,5,550,2021-01-22
78,1,1055,2021-01-22
45,7,3671,2021-01-22
79,7,2627,2021-01-22
39,4,3067,2021-01-22
1,8,986,2021-01-22
25,4,2298,2021-01-22
78,1,3843,2021-01-22
11,7,1405,2021-01-22
17,1,1919,2021-01-22
36,5,2727,2021-01-22
25,7,3420,2021-01-22
73,8,1005,2021-01-22
29,8,2242,2021-01-22
26,6,2232,2021-01-22
92,1,1375,2021-01-22
25,6,3421,2021-01-22
51,6,998,2021-01-22
85,10,1432,2021-01-22
62,3,1425,2021-01-22
45,10,3152,2021-01-22
76,4,1002,2021-01-22
65,6,862,2021-01-22
64,3,1182,2021-01-22
33,7,1167,2021-01-22
12,9,3348,2021-01-22
69,9,3148,2021-01-22
29,4,1672,2021-01-22
77,10,308,2021-01-22
19,3,958,2021-01-22
52,3,4263,2021-01-22
53,3,3898,2021-01-22
97,7,1989,2021-01-22
12,4,3310,2021-01-22
21,8,1015,2021-01-22
6,8,1754,2021-01-22
64,2,3464,2021-01-22
44,1,2715,2021-01-22
27,1,2647,2021-01-22
1,3,2340,2021-01-22
64,9,3891,2021-01-22
53,7,3516,2021-01-22
11,10,3423,2021-01-22
64,6,2393,2021-01-22
67,5,3873,2021-01-22
80,3,1229,2021-01-22
36,1,659,2021-01-22
39,4,2556,2021-01-22
10,5,1520,2021-01-22
73,8,3020,2021-01-22
76,1,4456,2021-01-22
29,10,1081,2021-01-22
35,9,3721,2021-01-22
93,8,2072,2021-01-22
39,3,483,2021-01-22
56,8,4451,2021-01-22
67,9,1386,2021-01-22
87,5,3659,2021-01-22
38,8,3874,2021-01-22
37,8,850,2021-01-22
88,10,3719,2021-01-22
35,9,1791,2021-01-22
65,8,1863,2021-01-22
67,1,356,2021-01-22
67,8,1234,2021-01-22
73,10,1001,2021-01-22
5,9,560,2021-01-22
90,8,1725,2021-01-22
67,6,1150,2021-01-22
95,6,2486,2021-01-22
59,6,4268,2021-01-22
57,7,1541,2021-01-22
59,1,4012,2021-01-22
76,9,1456,2021-01-22
20,1,3384,2021-01-22
36,9,1270,2021-01-22
27,4,1048,2021-01-22
20,2,2903,2021-01-22
24,2,682,2021-01-22
5,8,3695,2021-01-22
69,2,2980,2021-01-22
1,9,2654,2021-01-22
22,9,1965,2021-01-22
73,9,3032,2021-01-22
81,3,2948,2021-01-22
90,2,2701,2021-01-22
35,9,697,2021-01-22
80,10,1983,2021-01-22
66,8,991,2021-01-22
75,9,271,2021-01-22
99,6,2502,2021-01-22
34,9,2792,2021-01-22
4,9,1434,2021-01-22
39,3,1057,2021-01-22
79,6,1131,2021-01-22
32,1,2843,2021-01-22
27,4,1940,2021-01-22
46,1,320,2021-01-22
79,2,990,2021-01-22
68,3,1683,2021-01-22
6,1,246,2021-01-22
13,10,4398,2021-01-22
83,2,4313,2021-01-22
20,7,1740,2021-01-22
74,5,638,2021-01-22
93,8,3750,2021-01-22
24,2,1584,2021-01-22
57,8,1614,2021-01-22
94,6,4481,2021-01-22
24,4,4030,2021-01-22
100,8,3473,2021-01-22
37,4,3896,2021-01-22
20,7,3916,2021-01-22
9,4,1688,2021-01-22
71,9,3123,2021-01-22
82,9,1045,2021-01-22
32,1,3550,2021-01-22
17,7,2511,2021-01-22
81,2,4461,2021-01-22
78,5,2052,2021-01-22
49,10,1711,2021-01-22
48,9,1453,2021-01-22
65,2,2690,2021-01-22
38,6,3938,2021-01-22
54,4,228,2021-01-22
46,4,2602,2021-01-22
78,3,2161,2021-01-22
74,8,2536,2021-01-22
43,3,611,2021-01-22
47,3,1045,2021-01-22
28,5,981,2021-01-22
72,9,2460,2021-01-22
5,8,1865,2021-01-22
3,5,2852,2021-01-22
83,4,2873,2021-01-22
48,9,1696,2021-01-22
64,8,1820,2021-01-22
46,3,2443,2021-01-22
64,4,694,2021-01-22
98,7,4212,2021-01-22
87,8,637,2021-01-22
15,10,2954,2021-01-22
55,6,1020,2021-01-22
69,6,1128,2021-01-22
59,10,2496,2021-01-22
30,6,306,2021-01-22
67,3,4089,2021-01-22
15,8,3459,2021-01-22
63,8,2081,2021-01-22
24,2,2598,2021-01-22
91,1,4482,2021-01-22
97,5,2895,2021-01-22
11,3,3191,2021-01-22
77,2,203,2021-01-22
15,6,1277,2021-01-22
55,8,1132,2021-01-22
84,5,3838,2021-01-22
8,3,2243,2021-01-22
40,3,3653,2021-01-22
65,6,4113,2021-01-22
18,7,3062,2021-01-22
70,3,468,2021-01-22
22,10,4335,2021-01-22
69,1,403,2021-01-22
15,2,1232,2021-01-22
24,10,3159,2021-01-22
70,2,3393,2021-01-22
61,9,4119,2021-01-22
4,7,1669,2021-01-22
96,3,3744,2021-01-22
63,2,3264,2021-01-22
19,5,264,2021-01-22
23,5,1682,2021-01-22
74,10,2089,2021-01-22
14,3,1589,2021-01-22
61,2,2709,2021-01-22
80,8,2997,2021-01-22
6,4,1400,2021-01-22
26,8,3965,2021-01-22
62,1,546,2021-01-22
13,3,3155,2021-01-22
32,6,3812,2021-01-22
9,3,2628,2021-01-22
7,1,616,2021-01-22
76,3,1371,2021-01-22
31,9,1649,2021-01-22
30,4,2447,2021-01-22
44,10,1777,2021-01-22
68,8,3140,2021-01-22
100,10,3785,2021-01-22
99,3,900,2021-01-22
68,9,2373,2021-01-22
38,10,2885,2021-01-22
79,7,2889,2021-01-22
78,8,1305,2021-01-22
4,5,4179,2021-01-22
2,7,752,2021-01-22
94,8,308,2021-01-22
11,4,638,2021-01-22
10,7,922,2021-01-22
99,4,2947,2021-01-22
97,4,2120,2021-01-22
5,4,3251,2021-01-22
85,1,3240,2021-01-22
52,1,4137,2021-01-22
82,2,2256,2021-01-22
13,1,2114,2021-01-22
97,7,2802,2021-01-22
96,1,1343,2021-01-22
25,3,1764,2021-01-22
84,9,1096,2021-01-22
89,4,2209,2021-01-22
2,5,3011,2021-01-22
53,4,2354,2021-01-22
81,5,2908,2021-01-22
77,3,479,2021-01-22
31,9,3887,2021-01-22
19,8,3713,2021-01-22
65,4,3320,2021-01-22
28,10,326,2021-01-22
25,6,1436,2021-01-22
98,1,1196,2021-01-22
63,4,1792,2021-01-22
3,3,3612,2021-01-22
86,8,2118,2021-01-22
55,2,444,2021-01-22
15,5,943,2021-01-22
95,7,858,2021-01-22
11,1,4121,2021-01-22
60,5,4361,2021-01-22
12,6,2106,2021-01-22
37,3,3492,2021-01-22
28,7,2535,2021-01-22
12,4,1111,2021-01-22
14,8,1633,2021-01-22
75,10,1548,2021-01-22
71,10,2650,2021-01-22
55,2,1266,2021-01-22
2,9,3218,2021-01-22
77,10,2773,2021-01-22
73,7,1549,2021-01-22
41,1,2836,2021-01-22
13,6,3724,2021-01-22
90,2,640,2021-01-22
82,7,762,2021-01-22
78,6,654,2021-01-22
44,3,4159,2021-01-22
32,2,1903,2021-01-22
9,4,668,2021-01-22
50,4,2573,2021-01-22
67,3,3725,2021-01-22
79,6,2409,2021-01-22
18,2,2275,2021-01-22
29,7,2837,2021-01-22
29,10,3560,2021-01-22
9,5,3644,2021-01-22
25,10,779,2021-01-22
8,1,3856,2021-01-22
18,6,1406,2021-01-22
38,10,3728,2021-01-22
82,1,549,2021-01-22
17,5,2974,2021-01-22
99,4,2691,2021-01-22
65,2,3720,2021-01-22
56,5,4026,2021-01-22
51,3,3414,2021-01-22
84,7,3551,2021-01-22
53,3,3773,2021-01-22
70,6,2843,2021-01-22
21,5,3854,2021-01-22
37,9,306,2021-01-22
29,6,670,2021-01-22
42,2,3897,2021-01-22
75,1,1472,2021-01-22
45,1,3680,2021-01-22
14,2,3611,2021-01-22
50,1,2308,2021-01-22
27,3,907,2021-01-22
87,2,1959,2021-01-22
96,9,1633,2021-01-22
53,2,2432,2021-01-22
1,2,1842,2021-01-22
80,3,4008,2021-01-22
22,10,2791,2021-01-22
70,8,3388,2021-01-22
77,8,2498,2021-01-22
50,10,2709,2021-01-22
57,6,3224,2021-01-22
13,3,813,2021-01-22
5,10,1129,2021-01-22
54,2,4048,2021-01-22
31,3,3675,2021-01-22
75,9,3919,2021-01-22
73,3,2953,2021-01-22
29,5,2910,2021-01-22
44,8,1612,2021-01-22
42,9,1001,2021-01-22
43,3,3828,2021-01-22
58,1,2031,2021-01-22
50,5,442,2021-01-22
93,5,3101,2021-01-22
82,2,1753,2021-01-22
13,3,946,2021-01-22
51,1,967,2021-01-22
35,2,1313,2021-01-22
55,9,4074,2021-01-22
25,6,1882,2021-01-22
53,1,2279,2021-01-22
4,5,891,2021-01-22
7,1,2791,2021-01-22
65,4,919,2021-01-22
25,6,3121,2021-01-22
53,1,3136,2021-01-22
16,10,354,2021-01-22
32,2,3131,2021-01-22
79,8,4274,2021-01-22
75,2,3606,2021-01-22
42,5,2316,2021-01-22
77,7,3327,2021-01-22
29,1,4130,2021-01-22
13,4,2037,2021-01-22
55,4,1513,2021-01-22
71,1,2020,2021-01-22
33,9,2900,2021-01-22
63,10,4360,2021-01-22
4,1,1619,2021-01-22
11,5,1203,2021-01-22
55,2,684,2021-01-22
85,9,733,2021-01-22
25,3,2641,2021-01-22
15,9,1260,2021-01-22
30,7,3903,2021-01-22
96,8,352,2021-01-22
47,6,3958,2021-01-22
17,9,3988,2021-01-22
17,2,1162,2021-01-22
55,3,2235,2021-01-22
58,3,2827,2021-01-22
50,9,2972,2021-01-22
56,3,641,2021-01-22
80,9,3831,2021-01-22
90,2,4375,2021-01-22
37,5,3560,2021-01-22
55,6,1976,2021-01-22
75,1,532,2021-01-22
85,10,2875,2021-01-22
46,6,590,2021-01-22
25,8,3778,2021-01-22
4,5,3490,2021-01-22
83,8,3414,2021-01-22
93,4,2823,2021-01-22
16,10,3275,2021-01-22
98,6,4399,2021-01-22
23,8,2002,2021-01-22
75,6,2810,2021-01-22
58,10,3648,2021-01-22
62,10,615,2021-01-22
15,7,2060,2021-01-22
4,2,1002,2021-01-22
23,7,494,2021-01-22
63,2,2012,2021-01-22
76,9,1739,2021-01-22
57,5,2960,2021-01-22
7,3,2151,2021-01-22
37,9,312,2021-01-22
1,7,536,2021-01-22
50,5,3100,2021-01-22
77,8,543,2021-01-22
61,10,3936,2021-01-22
25,2,3277,2021-01-22
16,7,1423,2021-01-22
3,8,2010,2021-01-22
30,8,2562,2021-01-22
23,8,1534,2021-01-22
12,4,3555,2021-01-22
32,3,2904,2021-01-22
86,2,3889,2021-01-22
23,4,673,2021-01-22
59,6,410,2021-01-22
86,6,2750,2021-01-22
73,8,3323,2021-01-22
46,3,1500,2021-01-22
25,2,2936,2021-01-22
2,2,4138,2021-01-22
98,3,4306,2021-01-22
84,3,3054,2021-01-22
22,9,2840,2021-01-22
20,6,702,2021-01-22
87,9,2590,2021-01-22
100,10,2325,2021-01-22
41,8,3678,2021-01-22
98,4,287,2021-01-22
10,5,1124,2021-01-22
8,2,1272,2021-01-22
25,4,3114,2021-01-22
86,2,2737,2021-01-22
40,7,1055,2021-01-22
25,3,2384,2021-01-22
26,4,3363,2021-01-22
69,1,4332,2021-01-22
11,8,1055,2021-01-22
44,3,2569,2021-01-22
92,9,345,2021-01-22
39,5,3040,2021-01-22
2,10,643,2021-01-22
59,9,2635,2021-01-22
33,6,3299,2021-01-22
63,4,2766,2021-01-22
22,10,1534,2021-01-22
80,8,4194,2021-01-22
36,4,1410,2021-01-22
1,2,2684,2021-01-22
13,1,2721,2021-01-22
22,1,3963,2021-01-22
60,9,1156,2021-01-22
38,7,322,2021-01-22
76,8,4181,2021-01-22
13,9,1138,2021-01-22
16,6,476,2021-01-22
31,8,821,2021-01-22
50,7,1274,2021-01-22
13,9,948,2021-01-22
56,2,3539,2021-01-22
49,2,3088,2021-01-22
98,1,872,2021-01-22
15,3,961,2021-01-22
51,9,2558,2021-01-22
25,4,1643,2021-01-22
17,10,3997,2021-01-22
2,2,584,2021-01-22
82,7,1424,2021-01-22
85,5,4160,2021-01-22
59,4,1130,2021-01-22
30,10,4430,2021-01-22
39,10,1133,2021-01-22
69,5,3349,2021-01-22
97,2,1471,2021-01-22
64,5,1704,2021-01-22
89,3,2887,2021-01-22
91,8,2567,2021-01-22
78,4,4257,2021-01-22
86,6,2690,2021-01-22
50,2,245,2021-01-22
8,3,4428,2021-01-22
31,10,671,2021-01-22
50,7,1623,2021-01-22
86,3,3027,2021-01-22
89,2,1550,2021-01-22
90,9,940,2021-01-22
17,3,1833,2021-01-22
52,3,1603,2021-01-22
68,5,2399,2021-01-22
84,5,697,2021-01-22
2,6,1523,2021-01-22
28,10,205,2021-01-22
37,8,1793,2021-01-22
21,1,2487,2021-01-22
45,4,2442,2021-01-22
80,7,3123,2021-01-22
66,2,2164,2021-01-22
42,2,4341,2021-01-22
23,7,826,2021-01-22
32,3,2509,2021-01-22
96,8,1935,2021-01-22
54,1,3481,2021-01-22
97,6,3271,2021-01-22
26,7,1996,2021-01-22
28,7,2266,2021-01-22
25,6,951,2021-01-22
15,2,3663,2021-01-22
12,2,701,2021-01-22
13,6,3653,2021-01-22
11,6,2425,2021-01-22
42,6,4031,2021-01-22
49,9,4321,2021-01-22
62,10,4314,2021-01-22
24,9,3728,2021-01-22
72,9,1945,2021-01-22
94,3,977,2021-01-22
87,6,3552,2021-01-22
32,4,2208,2021-01-22
22,8,1796,2021-01-22
45,6,3344,2021-01-22
48,6,2484,2021-01-22
31,9,1678,2021-01-22
34,7,1620,2021-01-22
35,1,855,2021-01-22
75,8,3281,2021-01-22
64,6,3475,2021-01-22
15,2,3377,2021-01-22
2,3,3229,2021-01-22
87,3,2356,2021-01-22
78,5,1004,2021-01-22
47,6,4099,2021-01-22
18,7,3103,2021-01-22
39,8,3640,2021-01-22
4,10,679,2021-01-22
33,3,3621,2021-01-22
6,2,2749,2021-01-22
38,2,3844,2021-01-22
95,1,3773,2021-01-22
92,10,2331,2021-01-22
52,8,4304,2021-01-22
81,2,3391,2021-01-22
16,10,4318,2021-01-22
77,4,2005,2021-01-22
39,2,2347,2021-01-22
62,8,757,2021-01-22
2,3,2567,2021-01-22
54,2,1140,2021-01-22
35,6,3107,2021-01-22
38,1,1954,2021-01-22
14,5,3394,2021-01-22
98,4,2360,2021-01-22
32,9,2163,2021-01-22
5,3,1866,2021-01-22
79,6,2851,2021-01-22
43,2,3588,2021-01-22
86,1,1999,2021-01-22
39,7,2763,2021-01-22
1,5,3241,2021-01-22
11,5,1218,2021-01-22
9,10,3018,2021-01-22
85,3,575,2021-01-22
23,10,2144,2021-01-22
3,9,815,2021-01-22
24,3,4273,2021-01-22
62,5,500,2021-01-22
16,7,692,2021-01-22
25,5,2052,2021-01-22
55,7,731,2021-01-22
79,7,1483,2021-01-22
17,7,2868,2021-01-22
12,4,3120,2021-01-22
50,3,379,2021-01-22
33,1,3994,2021-01-22
32,4,3005,2021-01-22
20,8,368,2021-01-22
97,1,984,2021-01-22
30,5,833,2021-01-22
60,4,615,2021-01-22
60,6,1053,2021-01-22
97,6,3815,2021-01-22
34,10,4263,2021-01-22
75,9,698,2021-01-22
56,6,844,2021-01-22
49,9,4485,2021-01-22
60,5,2759,2021-01-22
10,1,565,2021-01-22
22,10,382,2021-01-22
29,3,3749,2021-01-22
79,5,892,2021-01-22
58,2,3861,2021-01-22
86,3,3134,2021-01-22
83,5,2662,2021-01-22
53,6,1875,2021-01-22
73,7,4227,2021-01-22
3,1,3778,2021-01-22
46,10,3589,2021-01-22
39,7,4136,2021-01-22
54,4,474,2021-01-22
66,2,3316,2021-01-22
29,10,217,2021-01-22
12,1,609,2021-01-22
83,6,1031,2021-01-22
92,3,1303,2021-01-22
29,3,4352,2021-01-22
33,7,904,2021-01-22
17,3,2964,2021-01-22
19,10,1583,2021-01-22
94,3,897,2021-01-22
31,4,1660,2021-01-22
56,9,3689,2021-01-22
8,6,3912,2021-01-22
15,4,3114,2021-01-22
84,1,4151,2021-01-22
24,10,1999,2021-01-22
3,8,553,2021-01-22
10,1,3146,2021-01-22
80,7,4471,2021-01-22
30,2,545,2021-01-22
27,5,471,2021-01-22
21,5,1176,2021-01-22
46,2,413,2021-01-22
4,10,3214,2021-01-22
42,10,1732,2021-01-22
61,6,947,2021-01-22
56,10,1606,2021-01-22
49,10,982,2021-01-22
96,6,325,2021-01-22
19,6,3287,2021-01-22
38,10,2603,2021-01-22
51,3,3019,2021-01-22
88,9,4413,2021-01-22
57,1,2296,2021-01-22
67,10,2594,2021-01-22
65,4,1925,2021-01-22
45,3,1030,2021-01-22
42,10,4063,2021-01-22
39,2,2274,2021-01-22
36,3,3833,2021-01-22
60,4,679,2021-01-22
34,4,1976,2021-01-22
78,8,2966,2021-01-22
30,2,3730,2021-01-22
11,1,4259,2021-01-22
50,10,2741,2021-01-22
21,3,4077,2021-01-22
34,4,3135,2021-01-22
65,1,506,2021-01-22
77,5,4044,2021-01-22
20,10,2473,2021-01-22
70,9,1639,2021-01-22
11,6,4205,2021-01-22
51,10,1129,2021-01-22
78,9,3952,2021-01-22
42,1,2656,2021-01-22
37,7,3077,2021-01-22
73,1,2548,2021-01-22
58,1,2034,2021-01-22
32,4,1718,2021-01-22
54,8,3317,2021-01-22
81,4,3001,2021-01-22
44,4,4355,2021-01-22
59,1,3631,2021-01-22
2,4,2117,2021-01-22
7,2,852,2021-01-22
19,5,2267,2021-01-22
34,9,1700,2021-01-22
20,5,3872,2021-01-22
68,10,1072,2021-01-22
46,9,1290,2021-01-22
61,10,781,2021-01-22
16,9,1465,2021-01-22
5,10,4103,2021-01-22
72,8,929,2021-01-22
85,9,3029,2021-01-22
78,8,332,2021-01-22
65,3,1646,2021-01-22
54,2,3032,2021-01-22
11,1,4404,2021-01-22
100,3,225,2021-01-22
76,4,302,2021-01-22
83,2,987,2021-01-22
51,5,1579,2021-01-22
48,9,1443,2021-01-22
50,3,1953,2021-01-22
60,8,4448,2021-01-22
78,7,206,2021-01-22
47,2,3288,2021-01-22
80,7,3081,2021-01-22
88,2,1407,2021-01-22
33,9,2194,2021-01-22
30,9,2931,2021-01-22
73,10,1495,2021-01-22
24,1,2360,2021-01-22
46,4,2230,2021-01-22
98,10,2556,2021-01-22
42,5,2947,2021-01-22
54,3,1837,2021-01-22
17,1,3821,2021-01-22
44,4,2146,2021-01-22
72,1,2913,2021-01-22
11,10,1920,2021-01-22
41,6,4018,2021-01-22
2,9,2422,2021-01-22
31,8,550,2021-01-22
59,3,2917,2021-01-22
84,8,3291,2021-01-22
18,7,4292,2021-01-22
46,1,4360,2021-01-22
20,2,598,2021-01-22
38,10,2845,2021-01-22
10,1,3326,2021-01-22
30,6,592,2021-01-22
84,5,3825,2021-01-22
88,7,616,2021-01-22
61,5,3832,2021-01-22
20,2,2824,2021-01-22
37,1,4320,2021-01-22
88,8,2062,2021-01-22
40,6,3209,2021-01-22
56,3,308,2021-01-22
93,3,807,2021-01-22
6,10,2172,2021-01-22
37,8,3592,2021-01-22
62,8,3516,2021-01-22
46,1,3353,2021-01-22
83,9,2905,2021-01-22
78,3,3545,2021-01-22
82,2,3519,2021-01-22
35,10,4366,2021-01-22
44,7,3107,2021-01-22
77,7,2528,2021-01-22
99,1,3949,2021-01-22
99,9,1699,2021-01-22
53,6,2743,2021-01-22
64,9,3717,2021-01-22
13,6,1337,2021-01-22
22,9,684,2021-01-22
36,5,4415,2021-01-22
20,10,4154,2021-01-22
22,10,1848,2021-01-22
5,10,3015,2021-01-22
12,4,2533,2021-01-22
79,5,1538,2021-01-22
66,6,2045,2021-01-22
85,10,2963,2021-01-22
36,5,1399,2021-01-22
36,4,4127,2021-01-22
19,4,4109,2021-01-22
50,6,3257,2021-01-22
57,2,1358,2021-01-22
58,1,1882,2021-01-22
30,10,2971,2021-01-22
97,6,2622,2021-01-22
5,1,558,2021-01-22
45,4,3121,2021-01-22
60,4,4488,2021-01-22
46,10,1125,2021-01-22
69,6,3381,2021-01-22
63,8,1400,2021-01-22
52,8,322,2021-01-22
3,8,2518,2021-01-22
70,5,3969,2021-01-22
6,8,2895,2021-01-22
16,10,3027,2021-01-22
56,8,2970,2021-01-22
87,10,2870,2021-01-22
77,7,4193,2021-01-22
50,5,1364,2021-01-22
24,10,3472,2021-01-22
34,1,953,2021-01-22
57,4,3337,2021-01-22
32,8,1654,2021-01-22
74,10,4389,2021-01-22
68,1,897,2021-01-22
74,7,474,2021-01-22
25,1,1707,2021-01-22
65,5,3531,2021-01-22
75,4,3929,2021-01-22
63,4,3984,2021-01-22
87,10,1228,2021-01-22
70,8,2895,2021-01-22
10,4,1343,2021-01-22
62,10,2311,2021-01-22
45,9,3441,2021-01-22
68,8,3149,2021-01-22
30,9,4219,2021-01-22
21,1,1592,2021-01-22
31,3,984,2021-01-22
4,10,1305,2021-01-22
97,8,3125,2021-01-22
83,6,1003,2021-01-22
27,7,874,2021-01-22
91,10,2073,2021-01-22
87,4,4412,2021-01-22
21,5,1281,2021-01-22
6,3,4112,2021-01-22
3,7,2749,2021-01-22
79,10,4183,2021-01-22
4,6,1355,2021-01-22
32,7,4020,2021-01-22
78,8,2884,2021-01-22
40,7,1845,2021-01-22
22,2,1748,2021-01-22
16,7,4386,2021-01-22
48,6,2413,2021-01-22
61,4,551,2021-01-22
36,2,1383,2021-01-22
94,3,2204,2021-01-22
41,7,207,2021-01-22
78,9,1645,2021-01-22
29,6,3320,2021-01-22
38,5,1145,2021-01-22
74,3,4181,2021-01-22
77,5,4363,2021-01-22
33,9,4408,2021-01-22
36,8,2003,2021-01-22
94,8,3317,2021-01-22
49,10,682,2021-01-22
97,1,1273,2021-01-22
77,8,1276,2021-01-22
37,3,343,2021-01-22
88,5,2702,2021-01-22
16,1,4032,2021-01-22
61,10,1574,2021-01-22
91,7,577,2021-01-22
12,1,2994,2021-01-22
28,2,1811,2021-01-22
93,6,1730,2021-01-22
25,10,1763,2021-01-22
83,7,3947,2021-01-22
19,7,1588,2021-01-22
80,6,564,2021-01-22
38,1,1367,2021-01-22
28,8,1349,2021-01-22
58,6,589,2021-01-22
89,1,4203,2021-01-22
70,4,767,2021-01-22
78,6,3384,2021-01-22
34,10,2127,2021-01-22
6,3,3889,2021-01-22
35,8,2194,2021-01-22
85,1,3722,2021-01-22
79,9,2703,2021-01-22
67,5,1865,2021-01-22
80,6,4014,2021-01-22
40,9,2692,2021-01-22
52,8,2960,2021-01-22
63,7,4434,2021-01-22
93,9,1663,2021-01-22
5,8,1236,2021-01-22
24,8,1640,2021-01-22
53,5,760,2021-01-22
17,6,848,2021-01-22
84,5,3476,2021-01-22
62,8,3884,2021-01-22
75,5,1858,2021-01-22
79,2,893,2021-01-22
82,4,3404,2021-01-22
5,10,2534,2021-01-22
74,7,4165,2021-01-22
43,1,4480,2021-01-22
51,5,3247,2021-01-22
24,3,2236,2021-01-22
87,10,1166,2021-01-22
9,3,2970,2021-01-22
39,9,1066,2021-01-22
7,2,2445,2021-01-22
54,8,2004,2021-01-22
24,6,3742,2021-01-22
22,4,1755,2021-01-22
67,3,540,2021-01-22
17,1,4104,2021-01-22
5,9,4187,2021-01-22
64,8,942,2021-01-22
47,5,1903,2021-01-22
36,6,2566,2021-01-22
6,10,749,2021-01-22
25,7,3975,2021-01-22
72,3,4216,2021-01-22
74,6,351,2021-01-22
92,9,2383,2021-01-22
68,8,2602,2021-01-22
75,9,1789,2021-01-22
73,6,1682,2021-01-22
74,3,2500,2021-01-22
38,6,1247,2021-01-22
27,2,2545,2021-01-22
88,1,394,2021-01-22
37,8,1486,2021-01-22
8,5,999,2021-01-22
88,6,1006,2021-01-22
31,3,1107,2021-01-22
9,4,511,2021-01-22
37,10,1667,2021-01-22
4,3,2515,2021-01-22
22,7,2187,2021-01-22
89,7,2821,2021-01-22
62,6,3692,2021-01-22
93,5,975,2021-01-22
88,7,3239,2021-01-22
10,2,2133,2021-01-22
100,8,3045,2021-01-22
7,10,771,2021-01-22
44,2,2181,2021-01-22
21,10,1733,2021-01-22
49,5,3774,2021-01-22
94,10,326,2021-01-22
23,8,3046,2021-01-22
33,1,2405,2021-01-22
