ID_PERSONA,ID_EMPRESA,MONTO,FECHA
23,3,550,21-01-2021
63,2,2850,21-01-2021
98,4,2027,21-01-2021
45,3,1316,21-01-2021
86,6,483,21-01-2021
73,9,2089,21-01-2021
49,2,1083,21-01-2021
37,7,1760,21-01-2021
6,7,629,21-01-2021
11,5,2921,21-01-2021
58,9,2291,21-01-2021
87,8,2426,21-01-2021
69,4,1402,21-01-2021
5,7,2610,21-01-2021
83,3,2950,21-01-2021
70,2,3410,21-01-2021
98,3,1359,21-01-2021
88,2,3468,21-01-2021
51,9,2359,21-01-2021
72,8,1582,21-01-2021
55,8,2020,21-01-2021
71,9,2685,21-01-2021
87,6,2375,21-01-2021
73,2,347,21-01-2021
21,4,1055,21-01-2021
41,2,2109,21-01-2021
5,3,1925,21-01-2021
66,10,1665,21-01-2021
46,8,331,21-01-2021
56,1,3272,21-01-2021
47,3,2922,21-01-2021
70,5,1746,21-01-2021
98,10,2724,21-01-2021
37,9,438,21-01-2021
33,1,1158,21-01-2021
57,1,1738,21-01-2021
44,7,2488,21-01-2021
2,6,1393,21-01-2021
42,7,898,21-01-2021
48,8,1721,21-01-2021
73,5,303,21-01-2021
75,5,1144,21-01-2021
19,8,2866,21-01-2021
36,7,1118,21-01-2021
93,5,2754,21-01-2021
55,5,1262,21-01-2021
76,8,3104,21-01-2021
93,3,302,21-01-2021
96,7,390,21-01-2021
34,8,401,21-01-2021
15,1,2936,21-01-2021
49,7,1713,21-01-2021
2,2,3198,21-01-2021
2,1,2775,21-01-2021
86,10,1662,21-01-2021
3,2,875,21-01-2021
13,6,1213,21-01-2021
56,2,2144,21-01-2021
79,7,2657,21-01-2021
40,6,213,21-01-2021
39,4,2125,21-01-2021
51,1,350,21-01-2021
14,9,2553,21-01-2021
22,2,923,21-01-2021
40,2,2043,21-01-2021
10,5,671,21-01-2021
45,4,429,21-01-2021
21,7,2361,21-01-2021
72,6,1067,21-01-2021
31,2,2917,21-01-2021
92,8,2945,21-01-2021
31,5,3302,21-01-2021
44,5,296,21-01-2021
80,3,306,21-01-2021
69,3,2828,21-01-2021
60,3,3389,21-01-2021
40,6,2360,21-01-2021
56,4,2338,21-01-2021
87,9,2422,21-01-2021
70,4,3334,21-01-2021
92,2,2170,21-01-2021
99,4,3144,21-01-2021
24,5,715,21-01-2021
26,5,2027,21-01-2021
98,9,2169,21-01-2021
46,6,608,21-01-2021
54,8,475,21-01-2021
94,2,1800,21-01-2021
64,1,932,21-01-2021
72,5,2828,21-01-2021
89,8,1368,21-01-2021
30,9,2067,21-01-2021
33,10,1904,21-01-2021
13,3,393,21-01-2021
56,9,2201,21-01-2021
17,1,444,21-01-2021
46,9,2440,21-01-2021
23,3,674,21-01-2021
39,7,358,21-01-2021
23,8,1785,21-01-2021
88,9,3417,21-01-2021
21,8,2461,21-01-2021
75,3,1968,21-01-2021
13,2,621,21-01-2021
38,4,2945,21-01-2021
12,9,2298,21-01-2021
60,3,2421,21-01-2021
92,10,1159,21-01-2021
80,9,3097,21-01-2021
14,2,2350,21-01-2021
44,8,1641,21-01-2021
72,3,586,21-01-2021
65,2,3348,21-01-2021
16,6,2710,21-01-2021
25,5,1782,21-01-2021
59,2,3146,21-01-2021
53,1,984,21-01-2021
94,8,2483,21-01-2021
61,10,2605,21-01-2021
10,3,1646,21-01-2021
98,5,3118,21-01-2021
53,1,3294,21-01-2021
31,5,1389,21-01-2021
33,3,3143,21-01-2021
78,8,1835,21-01-2021
7,8,3188,21-01-2021
41,10,700,21-01-2021
19,2,1226,21-01-2021
93,1,3288,21-01-2021
94,5,1907,21-01-2021
96,6,2299,21-01-2021
14,7,1588,21-01-2021
20,9,2500,21-01-2021
52,7,2827,21-01-2021
5,8,1377,21-01-2021
3,6,1003,21-01-2021
17,8,1020,21-01-2021
75,6,403,21-01-2021
29,8,3257,21-01-2021
34,4,1801,21-01-2021
18,8,700,21-01-2021
75,5,701,21-01-2021
38,2,546,21-01-2021
84,10,575,21-01-2021
25,1,2505,21-01-2021
58,6,339,21-01-2021
34,1,2295,21-01-2021
36,6,220,21-01-2021
26,9,380,21-01-2021
77,1,2244,21-01-2021
36,10,1757,21-01-2021
37,8,1035,21-01-2021
77,7,3256,21-01-2021
76,4,2231,21-01-2021
31,1,1828,21-01-2021
16,1,538,21-01-2021
10,1,1070,21-01-2021
10,7,293,21-01-2021
90,8,479,21-01-2021
88,2,993,21-01-2021
12,3,2587,21-01-2021
48,7,2038,21-01-2021
42,3,3397,21-01-2021
77,1,2997,21-01-2021
52,6,309,21-01-2021
23,10,917,21-01-2021
58,8,2071,21-01-2021
93,10,2818,21-01-2021
20,3,1441,21-01-2021
89,8,1928,21-01-2021
64,7,2082,21-01-2021
65,6,1715,21-01-2021
39,7,680,21-01-2021
90,6,2197,21-01-2021
28,3,2336,21-01-2021
98,10,1808,21-01-2021
61,9,992,21-01-2021
79,7,1069,21-01-2021
27,7,2995,21-01-2021
3,8,2941,21-01-2021
100,5,2475,21-01-2021
58,1,2308,21-01-2021
49,8,2422,21-01-2021
92,9,1098,21-01-2021
49,6,772,21-01-2021
53,8,1080,21-01-2021
97,3,340,21-01-2021
51,8,3485,21-01-2021
29,9,1788,21-01-2021
14,8,1207,21-01-2021
63,9,2492,21-01-2021
45,9,574,21-01-2021
14,7,1904,21-01-2021
92,8,886,21-01-2021
84,5,1724,21-01-2021
30,4,2365,21-01-2021
37,9,1905,21-01-2021
35,5,477,21-01-2021
59,10,703,21-01-2021
57,2,2657,21-01-2021
27,7,1316,21-01-2021
78,4,3467,21-01-2021
25,3,1670,21-01-2021
76,1,985,21-01-2021
67,2,1681,21-01-2021
41,1,858,21-01-2021
65,5,1319,21-01-2021
58,2,2494,21-01-2021
12,2,2643,21-01-2021
89,4,290,21-01-2021
26,2,2504,21-01-2021
57,1,459,21-01-2021
60,3,3053,21-01-2021
24,9,1479,21-01-2021
8,6,947,21-01-2021
3,9,818,21-01-2021
75,6,1290,21-01-2021
41,10,1062,21-01-2021
62,7,2398,21-01-2021
34,9,972,21-01-2021
66,9,2557,21-01-2021
99,7,584,21-01-2021
61,3,1742,21-01-2021
70,2,1595,21-01-2021
74,9,2376,21-01-2021
87,7,1112,21-01-2021
85,3,765,21-01-2021
71,5,841,21-01-2021
68,9,2485,21-01-2021
5,3,2418,21-01-2021
93,10,414,21-01-2021
15,1,1060,21-01-2021
99,4,2621,21-01-2021
59,2,275,21-01-2021
18,6,486,21-01-2021
100,6,3199,21-01-2021
87,5,1616,21-01-2021
61,5,3250,21-01-2021
86,6,936,21-01-2021
3,5,3180,21-01-2021
17,8,1162,21-01-2021
31,2,2361,21-01-2021
85,4,1518,21-01-2021
78,7,920,21-01-2021
87,8,3500,21-01-2021
72,2,2968,21-01-2021
82,2,213,21-01-2021
96,1,722,21-01-2021
75,4,1884,21-01-2021
30,7,792,21-01-2021
64,6,3208,21-01-2021
94,7,1055,21-01-2021
87,8,1346,21-01-2021
5,1,1644,21-01-2021
72,6,1055,21-01-2021
69,1,1224,21-01-2021
100,2,1747,21-01-2021
78,4,886,21-01-2021
72,3,1744,21-01-2021
11,6,469,21-01-2021
66,4,1012,21-01-2021
90,9,974,21-01-2021
50,7,2593,21-01-2021
55,7,1713,21-01-2021
91,4,803,21-01-2021
22,7,1051,21-01-2021
68,2,2436,21-01-2021
31,8,225,21-01-2021
50,10,3359,21-01-2021
2,2,3260,21-01-2021
69,6,2796,21-01-2021
78,4,936,21-01-2021
33,6,2818,21-01-2021
48,9,412,21-01-2021
48,4,2233,21-01-2021
48,4,3366,21-01-2021
57,5,2900,21-01-2021
94,1,592,21-01-2021
84,10,564,21-01-2021
86,8,859,21-01-2021
38,8,2335,21-01-2021
66,10,3454,21-01-2021
48,1,3069,21-01-2021
34,4,2288,21-01-2021
10,4,2700,21-01-2021
86,10,992,21-01-2021
34,4,940,21-01-2021
14,9,396,21-01-2021
11,3,2301,21-01-2021
2,8,934,21-01-2021
96,9,2377,21-01-2021
22,10,1825,21-01-2021
52,7,1545,21-01-2021
23,9,2926,21-01-2021
100,7,3486,21-01-2021
9,9,552,21-01-2021
42,9,3355,21-01-2021
22,4,2277,21-01-2021
45,8,2211,21-01-2021
30,8,1028,21-01-2021
73,8,1606,21-01-2021
43,10,1218,21-01-2021
36,6,2063,21-01-2021
29,7,1718,21-01-2021
7,4,992,21-01-2021
7,2,987,21-01-2021
93,4,3206,21-01-2021
84,3,1990,21-01-2021
8,9,554,21-01-2021
33,6,937,21-01-2021
48,5,686,21-01-2021
17,5,1935,21-01-2021
64,2,1193,21-01-2021
38,1,2319,21-01-2021
40,8,1674,21-01-2021
33,8,2034,21-01-2021
23,3,2283,21-01-2021
33,5,3211,21-01-2021
80,10,606,21-01-2021
42,1,1158,21-01-2021
78,3,3203,21-01-2021
17,4,398,21-01-2021
70,4,3290,21-01-2021
92,9,2962,21-01-2021
49,1,2511,21-01-2021
82,5,530,21-01-2021
29,3,3080,21-01-2021
91,7,336,21-01-2021
100,6,1815,21-01-2021
80,3,1151,21-01-2021
58,10,414,21-01-2021
94,4,3171,21-01-2021
83,8,3062,21-01-2021
85,4,2979,21-01-2021
92,3,1169,21-01-2021
66,9,1755,21-01-2021
51,9,2362,21-01-2021
42,6,533,21-01-2021
7,7,814,21-01-2021
57,6,774,21-01-2021
82,7,3218,21-01-2021
21,5,1742,21-01-2021
68,1,819,21-01-2021
43,1,496,21-01-2021
92,10,2208,21-01-2021
60,10,2780,21-01-2021
95,3,3463,21-01-2021
70,7,449,21-01-2021
42,7,2828,21-01-2021
22,1,3263,21-01-2021
89,4,1614,21-01-2021
55,3,2559,21-01-2021
61,7,217,21-01-2021
51,2,1044,21-01-2021
98,1,871,21-01-2021
94,7,2483,21-01-2021
29,7,1636,21-01-2021
100,6,2071,21-01-2021
36,2,3361,21-01-2021
11,2,1201,21-01-2021
96,4,2898,21-01-2021
47,4,1722,21-01-2021
4,3,1996,21-01-2021
56,4,1801,21-01-2021
3,10,3209,21-01-2021
65,3,1013,21-01-2021
26,8,1842,21-01-2021
53,9,382,21-01-2021
72,9,633,21-01-2021
29,8,3229,21-01-2021
34,9,2913,21-01-2021
25,2,1483,21-01-2021
41,1,1563,21-01-2021
89,7,2176,21-01-2021
82,4,2074,21-01-2021
38,10,2670,21-01-2021
24,1,1787,21-01-2021
72,7,1287,21-01-2021
2,4,2934,21-01-2021
43,6,3064,21-01-2021
1,10,1524,21-01-2021
32,10,330,21-01-2021
4,6,1420,21-01-2021
88,7,1011,21-01-2021
39,10,1561,21-01-2021
25,8,989,21-01-2021
76,4,1744,21-01-2021
69,5,1353,21-01-2021
76,8,2027,21-01-2021
6,2,547,21-01-2021
71,5,2143,21-01-2021
8,6,1070,21-01-2021
13,5,519,21-01-2021
96,5,2217,21-01-2021
66,5,2548,21-01-2021
44,9,3199,21-01-2021
70,10,1724,21-01-2021
67,7,3439,21-01-2021
41,6,534,21-01-2021
92,6,1317,21-01-2021
45,1,3090,21-01-2021
11,5,3069,21-01-2021
32,1,3097,21-01-2021
23,10,1276,21-01-2021
49,3,1328,21-01-2021
79,6,3172,21-01-2021
4,1,2691,21-01-2021
8,5,2281,21-01-2021
69,2,1798,21-01-2021
15,5,2856,21-01-2021
47,1,1696,21-01-2021
88,7,1065,21-01-2021
83,3,1569,21-01-2021
59,3,1338,21-01-2021
4,2,2266,21-01-2021
58,6,3256,21-01-2021
17,4,2045,21-01-2021
96,10,1863,21-01-2021
55,7,622,21-01-2021
19,7,2198,21-01-2021
27,10,2171,21-01-2021
3,4,326,21-01-2021
20,4,3191,21-01-2021
22,7,2062,21-01-2021
59,7,1517,21-01-2021
32,6,3075,21-01-2021
50,10,1242,21-01-2021
30,7,3341,21-01-2021
85,6,1922,21-01-2021
95,1,2368,21-01-2021
22,9,1459,21-01-2021
41,10,652,21-01-2021
76,1,2492,21-01-2021
5,10,1938,21-01-2021
43,7,1755,21-01-2021
95,8,3279,21-01-2021
68,7,2193,21-01-2021
2,9,2974,21-01-2021
37,6,251,21-01-2021
38,5,3127,21-01-2021
37,7,1832,21-01-2021
25,5,216,21-01-2021
100,1,1582,21-01-2021
82,1,2508,21-01-2021
94,6,1848,21-01-2021
55,2,2978,21-01-2021
26,2,967,21-01-2021
64,4,3045,21-01-2021
54,3,580,21-01-2021
4,8,2682,21-01-2021
35,9,3237,21-01-2021
81,4,3223,21-01-2021
64,9,2009,21-01-2021
54,5,338,21-01-2021
88,10,2745,21-01-2021
13,7,1843,21-01-2021
29,10,439,21-01-2021
90,5,430,21-01-2021
95,3,805,21-01-2021
88,10,1552,21-01-2021
28,1,1549,21-01-2021
83,3,2852,21-01-2021
80,4,3334,21-01-2021
57,9,569,21-01-2021
33,3,1156,21-01-2021
22,7,1985,21-01-2021
48,7,1995,21-01-2021
47,2,3378,21-01-2021
99,8,907,21-01-2021
78,1,1171,21-01-2021
47,8,574,21-01-2021
55,9,1878,21-01-2021
89,7,1145,21-01-2021
48,9,1547,21-01-2021
35,6,2685,21-01-2021
81,2,3235,21-01-2021
91,2,310,21-01-2021
20,3,3394,21-01-2021
53,4,328,21-01-2021
38,3,1496,21-01-2021
10,9,1589,21-01-2021
74,3,1641,21-01-2021
51,10,551,21-01-2021
74,6,959,21-01-2021
27,9,1825,21-01-2021
50,7,1491,21-01-2021
92,8,1048,21-01-2021
49,7,1898,21-01-2021
95,6,880,21-01-2021
45,10,2002,21-01-2021
14,7,299,21-01-2021
43,10,2646,21-01-2021
51,4,2126,21-01-2021
62,10,3433,21-01-2021
38,7,1375,21-01-2021
11,1,1909,21-01-2021
26,6,3222,21-01-2021
76,8,1284,21-01-2021
68,2,979,21-01-2021
44,9,2233,21-01-2021
48,10,1538,21-01-2021
63,1,2952,21-01-2021
55,4,2100,21-01-2021
40,1,1531,21-01-2021
35,7,1036,21-01-2021
9,3,3179,21-01-2021
61,1,3259,21-01-2021
47,4,2989,21-01-2021
87,7,3195,21-01-2021
53,7,2096,21-01-2021
74,4,1128,21-01-2021
70,10,3494,21-01-2021
41,5,277,21-01-2021
49,3,2195,21-01-2021
32,1,1520,21-01-2021
10,4,509,21-01-2021
5,5,2121,21-01-2021
29,6,2336,21-01-2021
40,3,567,21-01-2021
8,5,648,21-01-2021
27,2,2705,21-01-2021
98,8,2865,21-01-2021
54,2,1502,21-01-2021
9,8,3113,21-01-2021
77,4,2322,21-01-2021
43,4,3310,21-01-2021
25,10,1920,21-01-2021
18,9,3279,21-01-2021
57,8,1449,21-01-2021
96,7,2417,21-01-2021
7,8,1573,21-01-2021
77,4,1134,21-01-2021
25,1,2480,21-01-2021
42,7,2968,21-01-2021
91,1,2773,21-01-2021
21,7,2314,21-01-2021
13,8,727,21-01-2021
70,2,2560,21-01-2021
31,1,3404,21-01-2021
82,10,598,21-01-2021
15,10,3475,21-01-2021
42,9,2982,21-01-2021
72,7,1447,21-01-2021
22,3,250,21-01-2021
59,6,1319,21-01-2021
38,7,954,21-01-2021
46,7,3004,21-01-2021
54,5,2593,21-01-2021
46,1,1717,21-01-2021
95,3,3169,21-01-2021
92,5,1508,21-01-2021
45,8,1848,21-01-2021
38,5,3199,21-01-2021
19,3,2564,21-01-2021
33,9,3024,21-01-2021
65,9,1865,21-01-2021
44,7,2631,21-01-2021
26,5,410,21-01-2021
68,8,3001,21-01-2021
29,3,3192,21-01-2021
41,3,1437,21-01-2021
31,6,700,21-01-2021
63,10,2411,21-01-2021
96,5,3434,21-01-2021
86,6,206,21-01-2021
74,9,2278,21-01-2021
10,5,881,21-01-2021
79,4,877,21-01-2021
75,5,1438,21-01-2021
13,1,1394,21-01-2021
13,8,2595,21-01-2021
55,2,3279,21-01-2021
3,8,2619,21-01-2021
2,5,2500,21-01-2021
62,7,1729,21-01-2021
61,9,922,21-01-2021
5,3,3083,21-01-2021
99,3,1716,21-01-2021
49,9,1669,21-01-2021
60,10,2820,21-01-2021
59,10,406,21-01-2021
54,3,2810,21-01-2021
55,8,3201,21-01-2021
93,3,1012,21-01-2021
99,8,448,21-01-2021
26,6,1456,21-01-2021
74,8,1519,21-01-2021
12,2,1892,21-01-2021
14,9,2010,21-01-2021
52,8,2010,21-01-2021
38,2,3455,21-01-2021
93,4,1078,21-01-2021
72,3,2228,21-01-2021
69,5,3484,21-01-2021
57,9,3201,21-01-2021
92,2,415,21-01-2021
98,1,366,21-01-2021
6,9,1852,21-01-2021
26,5,2511,21-01-2021
41,4,1478,21-01-2021
35,9,2082,21-01-2021
70,9,1737,21-01-2021
36,3,1234,21-01-2021
97,2,469,21-01-2021
96,10,1418,21-01-2021
23,6,3380,21-01-2021
43,4,1165,21-01-2021
47,4,342,21-01-2021
76,4,1720,21-01-2021
30,4,2288,21-01-2021
98,6,1136,21-01-2021
68,5,2129,21-01-2021
88,7,1407,21-01-2021
96,3,306,21-01-2021
54,10,665,21-01-2021
79,8,258,21-01-2021
11,2,517,21-01-2021
87,5,1791,21-01-2021
19,4,1331,21-01-2021
68,7,2843,21-01-2021
54,10,1142,21-01-2021
11,6,2781,21-01-2021
78,9,492,21-01-2021
93,8,3035,21-01-2021
38,1,1421,21-01-2021
73,4,665,21-01-2021
43,6,200,21-01-2021
57,10,337,21-01-2021
36,8,708,21-01-2021
39,2,2401,21-01-2021
1,1,2632,21-01-2021
86,9,1998,21-01-2021
92,4,2166,21-01-2021
27,2,1521,21-01-2021
27,10,1234,21-01-2021
39,6,1617,21-01-2021
26,9,2177,21-01-2021
33,8,3318,21-01-2021
91,7,435,21-01-2021
47,7,2753,21-01-2021
82,7,3420,21-01-2021
24,3,1217,21-01-2021
28,10,2473,21-01-2021
62,2,1199,21-01-2021
2,3,2640,21-01-2021
34,2,2740,21-01-2021
33,3,2641,21-01-2021
49,4,928,21-01-2021
92,8,1247,21-01-2021
7,7,1052,21-01-2021
80,4,1545,21-01-2021
19,9,2191,21-01-2021
94,5,2945,21-01-2021
17,3,1874,21-01-2021
29,3,941,21-01-2021
93,4,2649,21-01-2021
59,5,2419,21-01-2021
16,6,2384,21-01-2021
54,10,452,21-01-2021
23,1,2606,21-01-2021
36,1,257,21-01-2021
89,2,2799,21-01-2021
73,6,638,21-01-2021
76,6,1661,21-01-2021
59,1,2555,21-01-2021
9,8,3452,21-01-2021
62,8,1098,21-01-2021
15,2,3218,21-01-2021
24,3,2119,21-01-2021
7,1,2116,21-01-2021
82,10,2512,21-01-2021
88,4,1779,21-01-2021
70,2,747,21-01-2021
38,2,3449,21-01-2021
55,1,1737,21-01-2021
18,8,3451,21-01-2021
80,1,961,21-01-2021
69,5,2910,21-01-2021
97,9,2450,21-01-2021
31,2,2529,21-01-2021
46,1,597,21-01-2021
30,6,499,21-01-2021
85,1,2272,21-01-2021
53,10,3331,21-01-2021
21,2,2442,21-01-2021
54,6,2872,21-01-2021
78,10,2412,21-01-2021
43,6,620,21-01-2021
73,2,345,21-01-2021
12,6,1117,21-01-2021
5,4,1162,21-01-2021
16,2,3444,21-01-2021
82,5,565,21-01-2021
54,1,2361,21-01-2021
80,1,2569,21-01-2021
29,10,3153,21-01-2021
80,4,1083,21-01-2021
61,6,2675,21-01-2021
37,8,2504,21-01-2021
74,9,970,21-01-2021
60,1,891,21-01-2021
92,8,303,21-01-2021
89,10,2219,21-01-2021
74,2,3239,21-01-2021
48,9,1907,21-01-2021
82,1,3358,21-01-2021
68,1,2233,21-01-2021
97,4,2402,21-01-2021
44,2,2715,21-01-2021
25,1,2799,21-01-2021
90,9,2680,21-01-2021
48,2,2185,21-01-2021
23,5,3392,21-01-2021
20,5,1013,21-01-2021
54,5,927,21-01-2021
71,7,3234,21-01-2021
2,3,2232,21-01-2021
58,10,3040,21-01-2021
82,3,2732,21-01-2021
49,7,3396,21-01-2021
89,2,1193,21-01-2021
55,6,1201,21-01-2021
20,3,647,21-01-2021
67,7,3281,21-01-2021
27,4,2409,21-01-2021
8,6,1085,21-01-2021
30,1,3312,21-01-2021
84,4,3166,21-01-2021
19,10,559,21-01-2021
80,5,2992,21-01-2021
48,1,994,21-01-2021
4,4,1433,21-01-2021
89,6,2154,21-01-2021
4,9,2347,21-01-2021
28,3,2806,21-01-2021
96,9,2336,21-01-2021
22,6,1789,21-01-2021
49,8,1507,21-01-2021
13,5,1714,21-01-2021
49,10,2927,21-01-2021
65,10,2105,21-01-2021
40,10,2297,21-01-2021
6,9,2050,21-01-2021
23,1,2625,21-01-2021
51,5,1986,21-01-2021
16,6,2122,21-01-2021
59,1,2610,21-01-2021
20,7,1023,21-01-2021
7,10,1070,21-01-2021
43,2,1692,21-01-2021
39,10,2216,21-01-2021
32,1,2109,21-01-2021
81,10,2778,21-01-2021
28,7,1597,21-01-2021
83,1,921,21-01-2021
29,3,1580,21-01-2021
36,1,2833,21-01-2021
14,9,2024,21-01-2021
50,9,1707,21-01-2021
28,4,3417,21-01-2021
3,3,1610,21-01-2021
79,1,3128,21-01-2021
55,4,2294,21-01-2021
44,3,817,21-01-2021
79,1,1812,21-01-2021
91,5,3106,21-01-2021
42,3,911,21-01-2021
58,4,1692,21-01-2021
12,4,2441,21-01-2021
20,5,2721,21-01-2021
90,2,2029,21-01-2021
73,8,343,21-01-2021
98,5,3015,21-01-2021
74,9,1884,21-01-2021
13,2,2906,21-01-2021
90,2,2320,21-01-2021
13,10,3007,21-01-2021
85,9,1195,21-01-2021
88,5,1933,21-01-2021
15,2,269,21-01-2021
71,5,3304,21-01-2021
26,3,2679,21-01-2021
86,10,1692,21-01-2021
80,4,1262,21-01-2021
58,8,2802,21-01-2021
30,5,977,21-01-2021
57,7,660,21-01-2021
66,8,432,21-01-2021
46,10,1730,21-01-2021
76,2,3322,21-01-2021
71,2,771,21-01-2021
43,7,1100,21-01-2021
19,9,2957,21-01-2021
74,2,1004,21-01-2021
17,3,1042,21-01-2021
2,4,3493,21-01-2021
63,1,1377,21-01-2021
1,4,1599,21-01-2021
21,10,3123,21-01-2021
77,7,2982,21-01-2021
51,6,1576,21-01-2021
1,10,2019,21-01-2021
89,10,2171,21-01-2021
81,3,1317,21-01-2021
72,2,730,21-01-2021
93,6,410,21-01-2021
31,8,1154,21-01-2021
10,4,764,21-01-2021
24,1,1352,21-01-2021
15,8,741,21-01-2021
10,2,662,21-01-2021
30,9,1144,21-01-2021
34,5,354,21-01-2021
30,1,2298,21-01-2021
26,3,1215,21-01-2021
83,8,2935,21-01-2021
3,6,2204,21-01-2021
10,3,3475,21-01-2021
59,10,3440,21-01-2021
36,5,2687,21-01-2021
34,8,3024,21-01-2021
94,5,1440,21-01-2021
93,2,1977,21-01-2021
76,2,2156,21-01-2021
96,1,1200,21-01-2021
35,7,359,21-01-2021
20,4,2635,21-01-2021
34,10,2202,21-01-2021
27,5,2027,21-01-2021
34,1,667,21-01-2021
14,8,734,21-01-2021
29,6,697,21-01-2021
40,2,1378,21-01-2021
47,7,964,21-01-2021
52,10,239,21-01-2021
97,3,3340,21-01-2021
21,2,1893,21-01-2021
17,3,959,21-01-2021
65,7,598,21-01-2021
60,5,1908,21-01-2021
16,7,2704,21-01-2021
72,3,2991,21-01-2021
9,3,610,21-01-2021
21,10,1335,21-01-2021
58,5,1320,21-01-2021
75,7,3421,21-01-2021
40,7,2387,21-01-2021
26,2,659,21-01-2021
49,9,1442,21-01-2021
15,2,2271,21-01-2021
44,5,1838,21-01-2021
52,9,2574,21-01-2021
97,5,638,21-01-2021
43,1,3017,21-01-2021
38,10,2145,21-01-2021
83,9,2977,21-01-2021
36,8,2524,21-01-2021
48,3,2676,21-01-2021
81,10,384,21-01-2021
66,6,1423,21-01-2021
65,8,2964,21-01-2021
25,2,933,21-01-2021
58,4,2777,21-01-2021
64,7,958,21-01-2021
44,10,553,21-01-2021
85,5,772,21-01-2021
21,4,3423,21-01-2021
97,1,2325,21-01-2021
62,1,3209,21-01-2021
42,1,500,21-01-2021
20,7,2479,21-01-2021
65,5,2668,21-01-2021
90,8,2519,21-01-2021
94,2,3078,21-01-2021
3,5,2547,21-01-2021
53,1,730,21-01-2021
41,1,536,21-01-2021
96,6,1904,21-01-2021
84,3,1132,21-01-2021
64,1,2084,21-01-2021
42,5,1318,21-01-2021
40,8,250,21-01-2021
68,1,2876,21-01-2021
87,6,923,21-01-2021
79,2,466,21-01-2021
99,3,2284,21-01-2021
19,10,980,21-01-2021
52,3,2040,21-01-2021
85,8,2940,21-01-2021
46,3,1930,21-01-2021
34,5,2284,21-01-2021
16,5,1407,21-01-2021
7,1,1264,21-01-2021
74,6,838,21-01-2021
30,10,1617,21-01-2021
78,9,2501,21-01-2021
76,1,1020,21-01-2021
7,4,2616,21-01-2021
82,6,2737,21-01-2021
63,7,2794,21-01-2021
82,8,2527,21-01-2021
22,7,632,21-01-2021
93,4,1293,21-01-2021
85,5,2655,21-01-2021
88,5,1381,21-01-2021
50,5,2964,21-01-2021
93,3,2850,21-01-2021
96,3,1275,21-01-2021
98,1,3080,21-01-2021
85,10,646,21-01-2021
16,9,2742,21-01-2021
35,5,2044,21-01-2021
82,10,2741,21-01-2021
99,9,1074,21-01-2021
88,8,1588,21-01-2021
20,6,1724,21-01-2021
79,8,2205,21-01-2021
10,4,3490,21-01-2021
48,2,1447,21-01-2021
63,6,278,21-01-2021
73,1,3216,21-01-2021
62,5,2003,21-01-2021
13,4,2055,21-01-2021
16,9,3260,21-01-2021
70,6,852,21-01-2021
35,1,1449,21-01-2021
24,10,1875,21-01-2021
90,1,2607,21-01-2021
80,10,1034,21-01-2021
77,10,1757,21-01-2021
7,7,2387,21-01-2021
91,3,2209,21-01-2021
81,4,640,21-01-2021
17,4,707,21-01-2021
66,10,989,21-01-2021
57,1,822,21-01-2021
29,9,2518,21-01-2021
45,8,542,21-01-2021
82,7,641,21-01-2021
24,2,660,21-01-2021
96,4,1083,21-01-2021
1,7,1030,21-01-2021
82,5,2352,21-01-2021
91,8,1416,21-01-2021
70,2,764,21-01-2021
5,6,421,21-01-2021
11,1,1969,21-01-2021
58,4,914,21-01-2021
44,8,291,21-01-2021
39,8,1896,21-01-2021
65,5,2677,21-01-2021
57,8,1526,21-01-2021
14,10,3175,21-01-2021
3,5,601,21-01-2021
86,9,664,21-01-2021
58,5,1941,21-01-2021
11,5,3421,21-01-2021
74,3,854,21-01-2021
33,8,2188,21-01-2021
12,9,2136,21-01-2021
7,9,1917,21-01-2021
46,9,2146,21-01-2021
6,4,801,21-01-2021
47,2,1931,21-01-2021
94,2,907,21-01-2021
13,5,1790,21-01-2021
11,10,235,21-01-2021
46,3,1028,21-01-2021
49,7,2070,21-01-2021
7,8,2125,21-01-2021
66,2,367,21-01-2021
70,2,715,21-01-2021
6,9,2392,21-01-2021
26,9,740,21-01-2021
4,2,1080,21-01-2021
83,1,420,21-01-2021
96,3,3178,21-01-2021
28,7,788,21-01-2021
77,3,2305,21-01-2021
27,7,1976,21-01-2021
26,2,1632,21-01-2021
4,7,209,21-01-2021
75,2,1347,21-01-2021
39,9,1389,21-01-2021
33,3,2156,21-01-2021
15,7,611,21-01-2021
8,6,2413,21-01-2021
83,10,2835,21-01-2021
42,10,1831,21-01-2021
27,7,1777,21-01-2021
69,6,3345,21-01-2021
87,6,1257,21-01-2021
55,5,2669,21-01-2021
58,1,1034,21-01-2021
8,10,668,21-01-2021
30,9,2640,21-01-2021
53,3,1400,21-01-2021
41,3,3354,21-01-2021
75,5,1814,21-01-2021
70,3,2760,21-01-2021
60,7,1137,21-01-2021
71,4,1974,21-01-2021
24,2,2440,21-01-2021
50,5,3334,21-01-2021
96,7,1123,21-01-2021
73,6,2344,21-01-2021
81,4,266,21-01-2021
20,6,1051,21-01-2021
46,9,2549,21-01-2021
54,1,1743,21-01-2021
88,9,2338,21-01-2021
83,5,2469,21-01-2021
24,1,2759,21-01-2021
23,2,1724,21-01-2021
64,2,2191,21-01-2021
