ID_PERSONA,ID_EMPRESA,MONTO,FECHA
84,5,1744,2021-01-23
15,4,2889,2021-01-23
75,9,749,2021-01-23
42,3,2249,2021-01-23
68,1,4244,2021-01-23
48,2,459,2021-01-23
67,7,2897,2021-01-23
3,9,1605,2021-01-23
74,2,1343,2021-01-23
47,2,1541,2021-01-23
41,3,3728,2021-01-23
68,3,949,2021-01-23
6,8,1530,2021-01-23
37,6,636,2021-01-23
7,4,610,2021-01-23
33,7,832,2021-01-23
94,7,3633,2021-01-23
87,5,4355,2021-01-23
61,9,1449,2021-01-23
45,8,3267,2021-01-23
56,3,4077,2021-01-23
13,8,1658,2021-01-23
80,6,4023,2021-01-23
31,1,1987,2021-01-23
70,9,2626,2021-01-23
83,7,2934,2021-01-23
75,8,668,2021-01-23
42,10,1860,2021-01-23
82,8,1342,2021-01-23
5,7,4267,2021-01-23
10,6,3511,2021-01-23
2,7,4197,2021-01-23
35,8,3356,2021-01-23
44,3,2129,2021-01-23
46,4,474,2021-01-23
93,10,2818,2021-01-23
97,9,4112,2021-01-23
28,1,3512,2021-01-23
51,9,1161,2021-01-23
1,5,4329,2021-01-23
55,1,4100,2021-01-23
45,1,3819,2021-01-23
8,3,2334,2021-01-23
80,1,591,2021-01-23
62,2,889,2021-01-23
30,9,1544,2021-01-23
5,9,3228,2021-01-23
99,1,2958,2021-01-23
72,1,2615,2021-01-23
27,5,2375,2021-01-23
75,9,2578,2021-01-23
13,9,1491,2021-01-23
21,5,1482,2021-01-23
79,1,1234,2021-01-23
85,5,3856,2021-01-23
27,2,4365,2021-01-23
67,5,4254,2021-01-23
14,10,1653,2021-01-23
40,3,1322,2021-01-23
85,4,4215,2021-01-23
26,8,2522,2021-01-23
36,9,3414,2021-01-23
39,4,2142,2021-01-23
28,2,3546,2021-01-23
96,5,4371,2021-01-23
53,2,2080,2021-01-23
40,6,3857,2021-01-23
48,8,1419,2021-01-23
87,2,887,2021-01-23
62,3,206,2021-01-23
35,4,4247,2021-01-23
52,5,1089,2021-01-23
23,2,1179,2021-01-23
96,10,239,2021-01-23
39,6,745,2021-01-23
94,6,698,2021-01-23
37,4,4113,2021-01-23
86,4,3485,2021-01-23
50,6,1561,2021-01-23
53,2,1006,2021-01-23
85,4,3244,2021-01-23
46,7,2948,2021-01-23
51,2,2795,2021-01-23
33,1,4344,2021-01-23
80,4,1297,2021-01-23
46,2,3536,2021-01-23
80,8,865,2021-01-23
39,9,872,2021-01-23
34,1,3845,2021-01-23
70,8,1023,2021-01-23
73,5,1261,2021-01-23
86,3,3845,2021-01-23
28,8,1009,2021-01-23
19,7,4036,2021-01-23
28,1,3467,2021-01-23
6,10,1800,2021-01-23
44,7,2694,2021-01-23
59,9,3571,2021-01-23
16,8,3973,2021-01-23
14,6,1073,2021-01-23
23,4,4396,2021-01-23
67,3,2286,2021-01-23
91,1,2691,2021-01-23
72,9,1322,2021-01-23
45,10,2186,2021-01-23
76,6,3284,2021-01-23
5,10,2885,2021-01-23
47,9,3651,2021-01-23
59,1,4394,2021-01-23
20,9,3638,2021-01-23
62,5,536,2021-01-23
6,1,805,2021-01-23
88,7,467,2021-01-23
31,3,3823,2021-01-23
77,3,535,2021-01-23
83,1,441,2021-01-23
18,5,2737,2021-01-23
71,10,2831,2021-01-23
3,3,3238,2021-01-23
95,6,2656,2021-01-23
27,5,4249,2021-01-23
48,8,3116,2021-01-23
7,1,3870,2021-01-23
25,3,1058,2021-01-23
81,9,494,2021-01-23
20,4,1902,2021-01-23
82,8,1249,2021-01-23
7,3,1572,2021-01-23
17,3,461,2021-01-23
99,5,1060,2021-01-23
47,10,838,2021-01-23
25,7,451,2021-01-23
8,5,3879,2021-01-23
17,3,3841,2021-01-23
100,7,1526,2021-01-23
41,1,3512,2021-01-23
48,9,2835,2021-01-23
36,10,3702,2021-01-23
70,6,2359,2021-01-23
96,4,2188,2021-01-23
74,10,1139,2021-01-23
13,9,2024,2021-01-23
71,6,3982,2021-01-23
76,6,4412,2021-01-23
80,7,578,2021-01-23
46,6,558,2021-01-23
64,1,3280,2021-01-23
8,9,1885,2021-01-23
90,1,3872,2021-01-23
12,1,978,2021-01-23
100,10,4032,2021-01-23
21,6,261,2021-01-23
85,6,3628,2021-01-23
10,2,2258,2021-01-23
34,6,348,2021-01-23
74,10,604,2021-01-23
99,5,1206,2021-01-23
64,5,3590,2021-01-23
48,4,400,2021-01-23
24,2,937,2021-01-23
31,3,3177,2021-01-23
57,10,4357,2021-01-23
95,5,1323,2021-01-23
61,9,983,2021-01-23
84,10,3804,2021-01-23
19,5,2694,2021-01-23
100,3,4423,2021-01-23
100,10,4225,2021-01-23
10,7,216,2021-01-23
86,9,1902,2021-01-23
74,1,226,2021-01-23
92,9,978,2021-01-23
20,1,1818,2021-01-23
74,9,4140,2021-01-23
63,9,2462,2021-01-23
13,2,862,2021-01-23
8,8,271,2021-01-23
38,4,1589,2021-01-23
18,8,2273,2021-01-23
47,6,2221,2021-01-23
31,5,1055,2021-01-23
7,10,2374,2021-01-23
12,2,775,2021-01-23
37,2,4210,2021-01-23
93,4,474,2021-01-23
36,10,3149,2021-01-23
75,6,2594,2021-01-23
45,7,3644,2021-01-23
73,4,1055,2021-01-23
17,8,1605,2021-01-23
4,7,2275,2021-01-23
30,10,4480,2021-01-23
5,7,2847,2021-01-23
87,2,876,2021-01-23
94,10,4031,2021-01-23
36,3,2279,2021-01-23
37,5,1996,2021-01-23
40,6,3737,2021-01-23
81,2,2504,2021-01-23
19,9,2272,2021-01-23
70,8,1165,2021-01-23
30,2,2186,2021-01-23
22,9,1491,2021-01-23
46,6,2561,2021-01-23
68,4,3824,2021-01-23
61,6,3668,2021-01-23
89,7,813,2021-01-23
18,7,2546,2021-01-23
47,3,2442,2021-01-23
22,6,1266,2021-01-23
25,1,3792,2021-01-23
3,8,4161,2021-01-23
20,1,1152,2021-01-23
1,1,3932,2021-01-23
86,4,2009,2021-01-23
42,9,2417,2021-01-23
93,7,4299,2021-01-23
58,6,2236,2021-01-23
51,5,1259,2021-01-23
92,7,4048,2021-01-23
98,8,1583,2021-01-23
34,3,289,2021-01-23
10,4,4307,2021-01-23
98,1,3786,2021-01-23
70,10,1494,2021-01-23
13,7,1185,2021-01-23
19,6,3128,2021-01-23
40,5,4262,2021-01-23
33,4,1658,2021-01-23
8,4,4488,2021-01-23
43,2,2333,2021-01-23
52,10,4316,2021-01-23
20,1,425,2021-01-23
88,8,762,2021-01-23
89,6,4440,2021-01-23
9,1,1835,2021-01-23
81,1,642,2021-01-23
4,7,1392,2021-01-23
75,1,1294,2021-01-23
34,3,1830,2021-01-23
46,2,1225,2021-01-23
33,8,3407,2021-01-23
67,7,760,2021-01-23
87,9,2808,2021-01-23
79,4,3449,2021-01-23
70,9,1527,2021-01-23
13,10,875,2021-01-23
33,8,3620,2021-01-23
81,4,1727,2021-01-23
42,5,323,2021-01-23
63,4,2460,2021-01-23
72,10,2096,2021-01-23
12,10,2860,2021-01-23
43,6,4476,2021-01-23
78,1,1460,2021-01-23
93,9,3145,2021-01-23
96,3,2873,2021-01-23
10,1,663,2021-01-23
89,10,719,2021-01-23
9,5,3831,2021-01-23
26,6,804,2021-01-23
80,10,1377,2021-01-23
86,3,452,2021-01-23
99,10,890,2021-01-23
42,5,989,2021-01-23
45,1,2746,2021-01-23
44,4,1936,2021-01-23
53,5,4011,2021-01-23
92,3,1973,2021-01-23
84,5,1574,2021-01-23
35,3,4079,2021-01-23
7,8,999,2021-01-23
62,2,1559,2021-01-23
74,1,684,2021-01-23
23,1,4212,2021-01-23
4,1,2918,2021-01-23
56,6,3807,2021-01-23
13,4,309,2021-01-23
47,3,3114,2021-01-23
13,3,4289,2021-01-23
62,1,3746,2021-01-23
98,2,1038,2021-01-23
53,2,2744,2021-01-23
1,7,2444,2021-01-23
36,2,2189,2021-01-23
92,7,1234,2021-01-23
22,9,2517,2021-01-23
38,8,2113,2021-01-23
65,1,1505,2021-01-23
79,5,1211,2021-01-23
72,6,4180,2021-01-23
64,5,2510,2021-01-23
49,1,3998,2021-01-23
58,7,1917,2021-01-23
4,10,2222,2021-01-23
58,6,1069,2021-01-23
26,1,2052,2021-01-23
46,10,3773,2021-01-23
1,8,1877,2021-01-23
99,1,813,2021-01-23
74,10,2508,2021-01-23
75,9,847,2021-01-23
41,5,2568,2021-01-23
73,6,2949,2021-01-23
52,6,633,2021-01-23
9,3,3946,2021-01-23
77,1,941,2021-01-23
35,5,3754,2021-01-23
50,9,1541,2021-01-23
90,1,3582,2021-01-23
77,8,3520,2021-01-23
61,1,1033,2021-01-23
54,5,3286,2021-01-23
74,8,2177,2021-01-23
90,1,1765,2021-01-23
9,9,2085,2021-01-23
86,4,3862,2021-01-23
52,2,2616,2021-01-23
33,8,1902,2021-01-23
51,2,2562,2021-01-23
5,3,412,2021-01-23
68,10,2738,2021-01-23
64,5,2317,2021-01-23
83,8,1045,2021-01-23
53,7,3414,2021-01-23
4,10,780,2021-01-23
34,9,816,2021-01-23
38,2,2178,2021-01-23
70,10,2449,2021-01-23
67,9,2139,2021-01-23
43,3,1634,2021-01-23
71,1,700,2021-01-23
49,4,3669,2021-01-23
13,5,1243,2021-01-23
9,6,3233,2021-01-23
1,1,1276,2021-01-23
18,1,3633,2021-01-23
9,9,2141,2021-01-23
98,7,2023,2021-01-23
53,6,3111,2021-01-23
78,1,3282,2021-01-23
60,7,1516,2021-01-23
22,7,3317,2021-01-23
27,6,2532,2021-01-23
72,2,1646,2021-01-23
71,3,3014,2021-01-23
66,8,2866,2021-01-23
90,6,239,2021-01-23
94,3,2796,2021-01-23
18,6,1296,2021-01-23
76,9,3290,2021-01-23
66,4,2865,2021-01-23
97,1,2373,2021-01-23
38,1,3903,2021-01-23
19,9,1380,2021-01-23
52,1,2819,2021-01-23
84,9,689,2021-01-23
98,8,1618,2021-01-23
75,6,631,2021-01-23
13,1,3479,2021-01-23
73,1,2966,2021-01-23
45,5,4116,2021-01-23
18,5,4368,2021-01-23
42,1,4219,2021-01-23
91,7,2912,2021-01-23
67,8,2097,2021-01-23
59,4,3571,2021-01-23
88,3,4428,2021-01-23
78,4,1653,2021-01-23
60,3,1553,2021-01-23
1,2,3466,2021-01-23
75,2,2260,2021-01-23
54,1,456,2021-01-23
72,4,4375,2021-01-23
7,2,652,2021-01-23
50,8,2764,2021-01-23
47,6,3109,2021-01-23
75,10,4362,2021-01-23
24,1,3532,2021-01-23
10,1,1769,2021-01-23
2,9,425,2021-01-23
91,1,4173,2021-01-23
81,7,1013,2021-01-23
41,6,282,2021-01-23
36,5,3295,2021-01-23
100,7,314,2021-01-23
63,5,642,2021-01-23
13,5,2062,2021-01-23
19,2,365,2021-01-23
94,10,1179,2021-01-23
22,9,4155,2021-01-23
35,3,1129,2021-01-23
27,1,3482,2021-01-23
49,2,3300,2021-01-23
59,9,4404,2021-01-23
13,6,2556,2021-01-23
89,7,1118,2021-01-23
13,8,684,2021-01-23
39,3,2518,2021-01-23
61,5,929,2021-01-23
19,8,3674,2021-01-23
54,9,1115,2021-01-23
100,2,2831,2021-01-23
97,7,2083,2021-01-23
97,3,2241,2021-01-23
50,7,4070,2021-01-23
26,3,3886,2021-01-23
8,2,1316,2021-01-23
70,2,1502,2021-01-23
17,4,2028,2021-01-23
82,5,3976,2021-01-23
71,3,1668,2021-01-23
60,8,485,2021-01-23
50,5,3945,2021-01-23
98,6,2154,2021-01-23
43,5,1057,2021-01-23
5,5,1312,2021-01-23
82,1,4257,2021-01-23
43,5,3872,2021-01-23
54,6,627,2021-01-23
18,6,2521,2021-01-23
19,2,212,2021-01-23
69,4,1649,2021-01-23
51,7,1915,2021-01-23
18,8,2774,2021-01-23
65,10,206,2021-01-23
70,4,1171,2021-01-23
62,2,2681,2021-01-23
18,7,4270,2021-01-23
31,6,2235,2021-01-23
55,6,562,2021-01-23
65,6,2135,2021-01-23
49,10,1207,2021-01-23
5,5,2033,2021-01-23
88,8,3977,2021-01-23
16,9,2567,2021-01-23
18,8,700,2021-01-23
30,2,3546,2021-01-23
69,4,2761,2021-01-23
23,1,4052,2021-01-23
72,4,4255,2021-01-23
88,1,2888,2021-01-23
11,7,4163,2021-01-23
48,8,2330,2021-01-23
95,3,3971,2021-01-23
21,2,3963,2021-01-23
33,5,1119,2021-01-23
36,6,3964,2021-01-23
10,9,2242,2021-01-23
4,2,2530,2021-01-23
29,5,721,2021-01-23
29,5,2884,2021-01-23
80,8,319,2021-01-23
23,5,3948,2021-01-23
68,7,3820,2021-01-23
53,4,822,2021-01-23
93,2,339,2021-01-23
90,7,4453,2021-01-23
41,5,2994,2021-01-23
100,6,3734,2021-01-23
15,6,4286,2021-01-23
100,4,1578,2021-01-23
7,5,3725,2021-01-23
98,3,1156,2021-01-23
10,5,1765,2021-01-23
55,4,2750,2021-01-23
5,7,1823,2021-01-23
74,7,1437,2021-01-23
65,4,3243,2021-01-23
36,9,3389,2021-01-23
73,3,3554,2021-01-23
85,10,2124,2021-01-23
51,1,2255,2021-01-23
26,9,4080,2021-01-23
54,7,3958,2021-01-23
80,1,4369,2021-01-23
43,8,311,2021-01-23
47,2,2190,2021-01-23
7,5,4311,2021-01-23
87,8,3541,2021-01-23
9,6,767,2021-01-23
72,2,4362,2021-01-23
62,9,669,2021-01-23
80,3,2877,2021-01-23
34,8,429,2021-01-23
7,5,715,2021-01-23
42,5,2320,2021-01-23
1,1,531,2021-01-23
75,9,2259,2021-01-23
1,7,954,2021-01-23
12,7,2373,2021-01-23
74,3,2003,2021-01-23
23,6,3329,2021-01-23
57,6,1780,2021-01-23
9,4,3327,2021-01-23
51,4,1377,2021-01-23
99,2,2906,2021-01-23
100,9,1257,2021-01-23
79,1,1725,2021-01-23
6,5,2517,2021-01-23
23,3,3581,2021-01-23
27,4,1762,2021-01-23
94,9,1979,2021-01-23
83,4,3087,2021-01-23
89,1,1853,2021-01-23
93,1,989,2021-01-23
20,10,220,2021-01-23
40,10,1477,2021-01-23
21,5,1893,2021-01-23
62,2,2285,2021-01-23
57,10,3775,2021-01-23
20,5,2677,2021-01-23
41,4,867,2021-01-23
67,6,4364,2021-01-23
28,1,1092,2021-01-23
37,1,4060,2021-01-23
89,5,4110,2021-01-23
30,7,1351,2021-01-23
32,3,1467,2021-01-23
43,8,474,2021-01-23
18,3,642,2021-01-23
11,10,1867,2021-01-23
12,10,3838,2021-01-23
22,9,1475,2021-01-23
11,3,991,2021-01-23
97,4,1233,2021-01-23
64,9,3569,2021-01-23
55,10,508,2021-01-23
40,5,1034,2021-01-23
59,6,2445,2021-01-23
43,8,2757,2021-01-23
57,1,2385,2021-01-23
79,6,1106,2021-01-23
33,7,345,2021-01-23
45,8,1350,2021-01-23
6,3,2931,2021-01-23
11,9,201,2021-01-23
77,3,2913,2021-01-23
98,10,3495,2021-01-23
33,4,3523,2021-01-23
85,2,624,2021-01-23
88,8,2615,2021-01-23
37,9,2676,2021-01-23
33,2,571,2021-01-23
43,1,1432,2021-01-23
17,8,2879,2021-01-23
50,1,2980,2021-01-23
100,8,1296,2021-01-23
64,6,4352,2021-01-23
60,2,2751,2021-01-23
17,10,414,2021-01-23
45,6,2068,2021-01-23
91,4,2797,2021-01-23
25,2,788,2021-01-23
5,8,3191,2021-01-23
11,2,1863,2021-01-23
68,7,4414,2021-01-23
100,4,3163,2021-01-23
58,8,1505,2021-01-23
20,10,1656,2021-01-23
53,1,1755,2021-01-23
19,8,1360,2021-01-23
36,10,2950,2021-01-23
6,9,203,2021-01-23
49,7,1897,2021-01-23
64,7,3094,2021-01-23
64,8,4293,2021-01-23
49,2,2279,2021-01-23
92,6,2338,2021-01-23
34,10,2790,2021-01-23
97,10,397,2021-01-23
39,1,1624,2021-01-23
46,5,4008,2021-01-23
74,1,1576,2021-01-23
74,6,1703,2021-01-23
57,9,2997,2021-01-23
6,2,4189,2021-01-23
45,6,2793,2021-01-23
82,4,1675,2021-01-23
91,9,4114,2021-01-23
13,10,2759,2021-01-23
33,9,3262,2021-01-23
62,7,1968,2021-01-23
70,6,4415,2021-01-23
64,6,3754,2021-01-23
12,7,3032,2021-01-23
60,4,2860,2021-01-23
47,7,967,2021-01-23
30,5,1128,2021-01-23
68,1,1096,2021-01-23
8,8,4164,2021-01-23
86,8,3940,2021-01-23
85,10,3444,2021-01-23
29,6,4281,2021-01-23
86,3,3394,2021-01-23
71,6,2840,2021-01-23
33,2,1539,2021-01-23
9,10,3328,2021-01-23
53,3,4053,2021-01-23
81,6,4078,2021-01-23
62,6,3448,2021-01-23
37,10,272,2021-01-23
95,5,4089,2021-01-23
26,3,3872,2021-01-23
53,9,2455,2021-01-23
66,3,307,2021-01-23
68,10,1678,2021-01-23
90,2,782,2021-01-23
97,4,557,2021-01-23
4,4,1059,2021-01-23
57,7,3331,2021-01-23
74,9,1306,2021-01-23
46,7,3294,2021-01-23
56,8,2861,2021-01-23
21,5,1149,2021-01-23
47,9,2562,2021-01-23
96,1,3530,2021-01-23
41,6,3601,2021-01-23
71,9,3359,2021-01-23
77,10,3566,2021-01-23
45,10,3982,2021-01-23
20,9,3573,2021-01-23
16,2,1943,2021-01-23
37,4,1296,2021-01-23
46,3,3594,2021-01-23
1,9,1401,2021-01-23
14,9,3329,2021-01-23
59,6,1008,2021-01-23
75,10,4434,2021-01-23
39,10,1639,2021-01-23
6,7,2641,2021-01-23
25,7,4263,2021-01-23
99,2,3170,2021-01-23
43,4,2430,2021-01-23
40,3,1493,2021-01-23
11,5,1440,2021-01-23
79,3,4488,2021-01-23
11,3,1641,2021-01-23
4,2,273,2021-01-23
49,4,3347,2021-01-23
88,10,4347,2021-01-23
63,6,3182,2021-01-23
72,10,3022,2021-01-23
47,3,1409,2021-01-23
69,5,4273,2021-01-23
60,2,1495,2021-01-23
91,2,2739,2021-01-23
100,2,722,2021-01-23
26,1,2432,2021-01-23
98,2,679,2021-01-23
24,9,976,2021-01-23
58,3,2436,2021-01-23
64,3,3376,2021-01-23
24,7,784,2021-01-23
45,5,2872,2021-01-23
58,2,2919,2021-01-23
17,4,560,2021-01-23
92,3,4133,2021-01-23
21,4,4194,2021-01-23
15,5,3703,2021-01-23
54,4,1537,2021-01-23
84,6,4462,2021-01-23
89,5,1870,2021-01-23
62,2,3790,2021-01-23
26,8,2068,2021-01-23
34,6,3642,2021-01-23
86,10,823,2021-01-23
80,4,2206,2021-01-23
26,9,2717,2021-01-23
3,2,2709,2021-01-23
38,5,1594,2021-01-23
34,4,906,2021-01-23
13,4,370,2021-01-23
73,9,3921,2021-01-23
12,9,275,2021-01-23
52,4,4150,2021-01-23
45,3,2438,2021-01-23
82,7,1591,2021-01-23
18,7,1711,2021-01-23
74,4,2903,2021-01-23
32,9,1830,2021-01-23
81,10,2908,2021-01-23
67,7,390,2021-01-23
42,9,3547,2021-01-23
81,6,2926,2021-01-23
54,10,2545,2021-01-23
94,2,1460,2021-01-23
2,9,1467,2021-01-23
97,6,3934,2021-01-23
52,10,3950,2021-01-23
26,8,4155,2021-01-23
51,1,3544,2021-01-23
3,10,3936,2021-01-23
60,1,1922,2021-01-23
54,8,463,2021-01-23
41,4,892,2021-01-23
62,1,2650,2021-01-23
52,2,4357,2021-01-23
38,8,4022,2021-01-23
49,8,3927,2021-01-23
57,7,3501,2021-01-23
71,10,2153,2021-01-23
64,7,4170,2021-01-23
48,7,1658,2021-01-23
65,7,1900,2021-01-23
47,8,2906,2021-01-23
86,8,3055,2021-01-23
81,2,1326,2021-01-23
54,10,1605,2021-01-23
34,7,1250,2021-01-23
57,5,2032,2021-01-23
70,4,3002,2021-01-23
38,2,625,2021-01-23
64,5,722,2021-01-23
42,7,3679,2021-01-23
64,4,2005,2021-01-23
55,6,3460,2021-01-23
23,1,2481,2021-01-23
6,9,4071,2021-01-23
21,6,3402,2021-01-23
62,7,2258,2021-01-23
88,1,3057,2021-01-23
39,3,3437,2021-01-23
77,9,3465,2021-01-23
65,8,3964,2021-01-23
2,5,1088,2021-01-23
98,1,705,2021-01-23
10,10,866,2021-01-23
91,10,514,2021-01-23
29,1,617,2021-01-23
30,3,2771,2021-01-23
89,2,2820,2021-01-23
77,8,2606,2021-01-23
14,8,1448,2021-01-23
15,5,1990,2021-01-23
2,6,3082,2021-01-23
1,6,2669,2021-01-23
42,7,876,2021-01-23
85,6,1357,2021-01-23
93,1,2233,2021-01-23
96,2,2530,2021-01-23
27,5,3163,2021-01-23
51,6,2203,2021-01-23
32,7,4159,2021-01-23
76,8,3409,2021-01-23
57,10,4353,2021-01-23
36,9,2585,2021-01-23
10,9,2361,2021-01-23
93,6,3336,2021-01-23
83,4,384,2021-01-23
11,9,3606,2021-01-23
45,3,1776,2021-01-23
59,10,1044,2021-01-23
26,7,1182,2021-01-23
40,5,1168,2021-01-23
83,5,3466,2021-01-23
6,6,1562,2021-01-23
53,10,1136,2021-01-23
79,5,1792,2021-01-23
98,3,2264,2021-01-23
94,7,4436,2021-01-23
15,9,1420,2021-01-23
99,5,1813,2021-01-23
20,2,4175,2021-01-23
85,3,4296,2021-01-23
56,7,2632,2021-01-23
80,1,1110,2021-01-23
59,3,4211,2021-01-23
87,9,2618,2021-01-23
80,6,1769,2021-01-23
57,8,2376,2021-01-23
13,7,2290,2021-01-23
82,4,4421,2021-01-23
36,6,2063,2021-01-23
18,6,4247,2021-01-23
1,10,2251,2021-01-23
10,4,4497,2021-01-23
37,9,991,2021-01-23
2,8,2517,2021-01-23
92,5,2841,2021-01-23
61,6,1306,2021-01-23
60,2,4192,2021-01-23
6,10,3908,2021-01-23
13,5,1855,2021-01-23
13,6,2435,2021-01-23
66,5,781,2021-01-23
96,5,1665,2021-01-23
83,3,559,2021-01-23
59,8,4400,2021-01-23
26,6,580,2021-01-23
40,2,2007,2021-01-23
99,2,1010,2021-01-23
61,2,2867,2021-01-23
24,8,677,2021-01-23
78,2,1413,2021-01-23
20,3,2723,2021-01-23
13,10,1194,2021-01-23
26,1,1240,2021-01-23
73,10,3619,2021-01-23
61,10,3775,2021-01-23
73,10,2182,2021-01-23
28,8,1357,2021-01-23
51,3,3929,2021-01-23
82,3,2467,2021-01-23
85,9,3864,2021-01-23
31,3,4003,2021-01-23
73,8,1711,2021-01-23
31,10,1885,2021-01-23
70,8,3738,2021-01-23
27,1,494,2021-01-23
76,2,871,2021-01-23
47,6,2169,2021-01-23
46,5,1117,2021-01-23
67,7,4381,2021-01-23
74,8,515,2021-01-23
59,3,365,2021-01-23
6,2,1224,2021-01-23
16,6,2381,2021-01-23
5,7,4295,2021-01-23
66,7,414,2021-01-23
46,4,1277,2021-01-23
76,3,648,2021-01-23
66,5,3105,2021-01-23
51,6,1393,2021-01-23
58,10,519,2021-01-23
1,5,964,2021-01-23
34,2,2274,2021-01-23
69,6,3198,2021-01-23
43,5,2639,2021-01-23
28,10,405,2021-01-23
6,7,3621,2021-01-23
80,2,4092,2021-01-23
5,3,2542,2021-01-23
27,1,1197,2021-01-23
92,4,2529,2021-01-23
8,9,1873,2021-01-23
69,5,1255,2021-01-23
51,4,4159,2021-01-23
87,10,2167,2021-01-23
98,3,3965,2021-01-23
89,1,2579,2021-01-23
86,7,567,2021-01-23
89,8,4026,2021-01-23
79,8,3469,2021-01-23
78,10,1420,2021-01-23
4,4,1469,2021-01-23
91,6,405,2021-01-23
94,1,4165,2021-01-23
40,8,2280,2021-01-23
3,1,1430,2021-01-23
29,5,3651,2021-01-23
95,3,4091,2021-01-23
82,5,2657,2021-01-23
79,1,4389,2021-01-23
10,4,2413,2021-01-23
73,6,811,2021-01-23
9,9,2790,2021-01-23
47,9,221,2021-01-23
39,8,3073,2021-01-23
88,7,3905,2021-01-23
53,1,1348,2021-01-23
14,8,1377,2021-01-23
6,1,1371,2021-01-23
67,6,1811,2021-01-23
3,1,411,2021-01-23
72,7,1367,2021-01-23
95,6,4211,2021-01-23
22,8,3953,2021-01-23
13,2,1498,2021-01-23
16,5,1335,2021-01-23
17,9,596,2021-01-23
36,6,4203,2021-01-23
15,10,3313,2021-01-23
33,3,3577,2021-01-23
60,10,3198,2021-01-23
5,9,3284,2021-01-23
23,4,4456,2021-01-23
77,1,1618,2021-01-23
26,2,4083,2021-01-23
44,9,3076,2021-01-23
49,1,4186,2021-01-23
82,5,1892,2021-01-23
78,4,1467,2021-01-23
56,10,2016,2021-01-23
1,7,299,2021-01-23
69,9,1900,2021-01-23
26,10,3529,2021-01-23
72,8,393,2021-01-23
100,5,3446,2021-01-23
71,4,1174,2021-01-23
56,7,3646,2021-01-23
85,4,3443,2021-01-23
8,8,781,2021-01-23
64,9,4142,2021-01-23
28,9,4071,2021-01-23
76,6,945,2021-01-23
28,9,2414,2021-01-23
3,6,3682,2021-01-23
82,2,1089,2021-01-23
43,4,3226,2021-01-23
69,4,1187,2021-01-23
25,2,2465,2021-01-23
31,7,3817,2021-01-23
26,5,228,2021-01-23
81,10,2805,2021-01-23
68,1,2629,2021-01-23
74,1,2865,2021-01-23
78,2,1314,2021-01-23
25,7,3347,2021-01-23
87,9,1897,2021-01-23
2,6,4443,2021-01-23
27,7,301,2021-01-23
75,7,792,2021-01-23
94,1,695,2021-01-23
86,3,3795,2021-01-23
99,3,3686,2021-01-23
2,5,3941,2021-01-23
97,2,1272,2021-01-23
91,9,3937,2021-01-23
34,7,1026,2021-01-23
45,1,398,2021-01-23
49,1,3394,2021-01-23
6,4,2933,2021-01-23
18,3,2914,2021-01-23
61,7,1358,2021-01-23
97,9,3066,2021-01-23
77,8,4378,2021-01-23
81,6,3469,2021-01-23
38,3,917,2021-01-23
93,9,1174,2021-01-23
18,8,2904,2021-01-23
80,4,2426,2021-01-23
98,10,783,2021-01-23
94,6,2333,2021-01-23
45,4,2970,2021-01-23
40,9,3015,2021-01-23
67,3,2231,2021-01-23
41,1,4108,2021-01-23
3,10,2134,2021-01-23
2,6,3172,2021-01-23
3,10,4441,2021-01-23
50,5,4073,2021-01-23
34,2,3476,2021-01-23
36,10,4358,2021-01-23
77,8,3831,2021-01-23
85,5,429,2021-01-23
70,9,2482,2021-01-23
100,7,4278,2021-01-23
60,1,3274,2021-01-23
53,10,3596,2021-01-23
73,2,3824,2021-01-23
58,1,2975,2021-01-23
19,1,3265,2021-01-23
23,9,1052,2021-01-23
35,10,1416,2021-01-23
52,5,1758,2021-01-23
82,2,2426,2021-01-23
30,5,1397,2021-01-23
86,7,1662,2021-01-23
23,5,1424,2021-01-23
68,10,1019,2021-01-23
84,3,4294,2021-01-23
13,3,3854,2021-01-23
40,8,432,2021-01-23
14,4,3773,2021-01-23
17,4,1258,2021-01-23
64,3,1776,2021-01-23
95,3,2252,2021-01-23
32,7,3347,2021-01-23
78,2,2835,2021-01-23
21,4,2676,2021-01-23
5,3,791,2021-01-23
40,8,1293,2021-01-23
75,4,2693,2021-01-23
21,3,904,2021-01-23
2,4,1251,2021-01-23
54,10,2445,2021-01-23
35,1,3213,2021-01-23
45,4,4035,2021-01-23
10,5,2827,2021-01-23
23,1,1817,2021-01-23
73,3,2330,2021-01-23
29,7,3865,2021-01-23
95,2,1756,2021-01-23
44,10,1606,2021-01-23
56,9,1918,2021-01-23
57,6,2568,2021-01-23
42,9,1825,2021-01-23
54,1,4163,2021-01-23
34,6,1612,2021-01-23
80,1,3668,2021-01-23
81,4,4215,2021-01-23
37,10,3390,2021-01-23
14,4,3468,2021-01-23
19,2,4291,2021-01-23
50,2,2860,2021-01-23
5,10,677,2021-01-23
11,8,1187,2021-01-23
98,8,403,2021-01-23
47,7,3226,2021-01-23
7,6,3824,2021-01-23
100,9,2546,2021-01-23
65,9,1585,2021-01-23
92,7,2578,2021-01-23
61,5,1564,2021-01-23
8,3,4272,2021-01-23
55,3,4419,2021-01-23
44,2,2078,2021-01-23
24,10,249,2021-01-23
70,9,1903,2021-01-23
